Token,Description,Exchange,Lot_size,Tick_size,Reserved,Trading_hours,Expiry_date,Expiry_timestamp,Symbol,Segment,Instrument_type,Symbol_token,Underlying,Underlying_token,Strike_price,Option_type,Isin,Field1,Field2,Field3
101126092970245,BANKNIFTY 29 Sep 26 65400 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP65400PE,10,11,70245,BANKNIFTY,26009,65400.0,PE,101000000026009,,0,0.0
101126092970246,BANKNIFTY 29 Sep 26 65500 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP65500CE,10,11,70246,BANKNIFTY,26009,65500.0,CE,101000000026009,,0,0.0
101126092970247,BANKNIFTY 29 Sep 26 65500 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP65500PE,10,11,70247,BANKNIFTY,26009,65500.0,PE,101000000026009,,0,0.0
101126092970248,BANKNIFTY 29 Sep 26 65600 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP65600CE,10,11,70248,BANKNIFTY,26009,65600.0,CE,101000000026009,,0,0.0
101126092970250,BANKNIFTY 29 Sep 26 65600 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP65600PE,10,11,70250,BANKNIFTY,26009,65600.0,PE,101000000026009,,0,0.0
101126092970293,BANKNIFTY 29 Sep 26 65700 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP65700CE,10,11,70293,BANKNIFTY,26009,65700.0,CE,101000000026009,,0,0.0
101126092970294,BANKNIFTY 29 Sep 26 65700 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP65700PE,10,11,70294,BANKNIFTY,26009,65700.0,PE,101000000026009,,0,0.0
101126092970298,BANKNIFTY 29 Sep 26 65800 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP65800CE,10,11,70298,BANKNIFTY,26009,65800.0,CE,101000000026009,,0,0.0
101126092970299,BANKNIFTY 29 Sep 26 65800 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP65800PE,10,11,70299,BANKNIFTY,26009,65800.0,PE,101000000026009,,0,0.0
101126092970301,BANKNIFTY 29 Sep 26 65900 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP65900CE,10,11,70301,BANKNIFTY,26009,65900.0,CE,101000000026009,,0,0.0
101126092970303,BANKNIFTY 29 Sep 26 65900 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP65900PE,10,11,70303,BANKNIFTY,26009,65900.0,PE,101000000026009,,0,0.0
101126092970304,BANKNIFTY 29 Sep 26 66100 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP66100CE,10,11,70304,BANKNIFTY,26009,66100.0,CE,101000000026009,,0,0.0
101126092970305,BANKNIFTY 29 Sep 26 66100 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP66100PE,10,11,70305,BANKNIFTY,26009,66100.0,PE,101000000026009,,0,0.0
101126092970306,BANKNIFTY 29 Sep 26 66200 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP66200CE,10,11,70306,BANKNIFTY,26009,66200.0,CE,101000000026009,,0,0.0
101126092970307,BANKNIFTY 29 Sep 26 66200 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP66200PE,10,11,70307,BANKNIFTY,26009,66200.0,PE,101000000026009,,0,0.0
101126092970308,BANKNIFTY 29 Sep 26 66300 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP66300CE,10,11,70308,BANKNIFTY,26009,66300.0,CE,101000000026009,,0,0.0
101126092970309,BANKNIFTY 29 Sep 26 66300 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP66300PE,10,11,70309,BANKNIFTY,26009,66300.0,PE,101000000026009,,0,0.0
101126092970310,BANKNIFTY 29 Sep 26 66400 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP66400CE,10,11,70310,BANKNIFTY,26009,66400.0,CE,101000000026009,,0,0.0
101126092970311,BANKNIFTY 29 Sep 26 66400 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP66400PE,10,11,70311,BANKNIFTY,26009,66400.0,PE,101000000026009,,0,0.0
101126092970312,BANKNIFTY 29 Sep 26 66500 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP66500CE,10,11,70312,BANKNIFTY,26009,66500.0,CE,101000000026009,,0,0.0
101126092970313,BANKNIFTY 29 Sep 26 66500 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP66500PE,10,11,70313,BANKNIFTY,26009,66500.0,PE,101000000026009,,0,0.0
101126092970314,BANKNIFTY 29 Sep 26 66600 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP66600CE,10,11,70314,BANKNIFTY,26009,66600.0,CE,101000000026009,,0,0.0
101126092970315,BANKNIFTY 29 Sep 26 66600 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP66600PE,10,11,70315,BANKNIFTY,26009,66600.0,PE,101000000026009,,0,0.0
101126092970316,BANKNIFTY 29 Sep 26 66700 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP66700CE,10,11,70316,BANKNIFTY,26009,66700.0,CE,101000000026009,,0,0.0
101126092970317,BANKNIFTY 29 Sep 26 66700 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP66700PE,10,11,70317,BANKNIFTY,26009,66700.0,PE,101000000026009,,0,0.0
101126092970337,BANKNIFTY 29 Sep 26 66800 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP66800CE,10,11,70337,BANKNIFTY,26009,66800.0,CE,101000000026009,,0,0.0
101126092970338,BANKNIFTY 29 Sep 26 66800 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP66800PE,10,11,70338,BANKNIFTY,26009,66800.0,PE,101000000026009,,0,0.0
101126092970339,BANKNIFTY 29 Sep 26 66900 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP66900CE,10,11,70339,BANKNIFTY,26009,66900.0,CE,101000000026009,,0,0.0
101126092970340,BANKNIFTY 29 Sep 26 66900 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP66900PE,10,11,70340,BANKNIFTY,26009,66900.0,PE,101000000026009,,0,0.0
101126092970341,BANKNIFTY 29 Sep 26 67000 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP67000CE,10,11,70341,BANKNIFTY,26009,67000.0,CE,101000000026009,,0,0.0
101126092970342,BANKNIFTY 29 Sep 26 67000 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP67000PE,10,11,70342,BANKNIFTY,26009,67000.0,PE,101000000026009,,0,0.0
101126092970345,BANKNIFTY 29 Sep 26 67100 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP67100CE,10,11,70345,BANKNIFTY,26009,67100.0,CE,101000000026009,,0,0.0
101126092970346,BANKNIFTY 29 Sep 26 67100 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP67100PE,10,11,70346,BANKNIFTY,26009,67100.0,PE,101000000026009,,0,0.0
101126092970347,BANKNIFTY 29 Sep 26 67200 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP67200CE,10,11,70347,BANKNIFTY,26009,67200.0,CE,101000000026009,,0,0.0
101126092970363,BANKNIFTY 29 Sep 26 67200 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP67200PE,10,11,70363,BANKNIFTY,26009,67200.0,PE,101000000026009,,0,0.0
101126092970364,BANKNIFTY 29 Sep 26 67300 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP67300CE,10,11,70364,BANKNIFTY,26009,67300.0,CE,101000000026009,,0,0.0
101126092970365,BANKNIFTY 29 Sep 26 67300 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP67300PE,10,11,70365,BANKNIFTY,26009,67300.0,PE,101000000026009,,0,0.0
101126092970366,BANKNIFTY 29 Sep 26 67400 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP67400CE,10,11,70366,BANKNIFTY,26009,67400.0,CE,101000000026009,,0,0.0
101126092970369,BANKNIFTY 29 Sep 26 67400 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP67400PE,10,11,70369,BANKNIFTY,26009,67400.0,PE,101000000026009,,0,0.0
101126092970370,BANKNIFTY 29 Sep 26 67600 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP67600CE,10,11,70370,BANKNIFTY,26009,67600.0,CE,101000000026009,,0,0.0
101126092970373,BANKNIFTY 29 Sep 26 67600 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP67600PE,10,11,70373,BANKNIFTY,26009,67600.0,PE,101000000026009,,0,0.0
101126092970374,BANKNIFTY 29 Sep 26 67700 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP67700CE,10,11,70374,BANKNIFTY,26009,67700.0,CE,101000000026009,,0,0.0
101126092970375,BANKNIFTY 29 Sep 26 67700 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP67700PE,10,11,70375,BANKNIFTY,26009,67700.0,PE,101000000026009,,0,0.0
101126092970376,BANKNIFTY 29 Sep 26 67800 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP67800CE,10,11,70376,BANKNIFTY,26009,67800.0,CE,101000000026009,,0,0.0
101126092970393,BANKNIFTY 29 Sep 26 67800 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP67800PE,10,11,70393,BANKNIFTY,26009,67800.0,PE,101000000026009,,0,0.0
101126092970394,BANKNIFTY 29 Sep 26 67900 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP67900CE,10,11,70394,BANKNIFTY,26009,67900.0,CE,101000000026009,,0,0.0
101126092970409,BANKNIFTY 29 Sep 26 67900 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP67900PE,10,11,70409,BANKNIFTY,26009,67900.0,PE,101000000026009,,0,0.0
101126092970410,BANKNIFTY 29 Sep 26 68000 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP68000CE,10,11,70410,BANKNIFTY,26009,68000.0,CE,101000000026009,,0,0.0
101126092970423,BANKNIFTY 29 Sep 26 68000 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP68000PE,10,11,70423,BANKNIFTY,26009,68000.0,PE,101000000026009,,0,0.0
101126092970424,BANKNIFTY 29 Sep 26 68100 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP68100CE,10,11,70424,BANKNIFTY,26009,68100.0,CE,101000000026009,,0,0.0
101126092970425,BANKNIFTY 29 Sep 26 68100 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP68100PE,10,11,70425,BANKNIFTY,26009,68100.0,PE,101000000026009,,0,0.0
101126092970427,BANKNIFTY 29 Sep 26 68200 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP68200CE,10,11,70427,BANKNIFTY,26009,68200.0,CE,101000000026009,,0,0.0
101126092970428,BANKNIFTY 29 Sep 26 68200 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP68200PE,10,11,70428,BANKNIFTY,26009,68200.0,PE,101000000026009,,0,0.0
101126092970429,BANKNIFTY 29 Sep 26 68300 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP68300CE,10,11,70429,BANKNIFTY,26009,68300.0,CE,101000000026009,,0,0.0
101126092970441,BANKNIFTY 29 Sep 26 68300 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP68300PE,10,11,70441,BANKNIFTY,26009,68300.0,PE,101000000026009,,0,0.0
101126092970442,BANKNIFTY 29 Sep 26 68400 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP68400CE,10,11,70442,BANKNIFTY,26009,68400.0,CE,101000000026009,,0,0.0
101126092970447,BANKNIFTY 29 Sep 26 68400 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP68400PE,10,11,70447,BANKNIFTY,26009,68400.0,PE,101000000026009,,0,0.0
101126092970448,BANKNIFTY 29 Sep 26 68500 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP68500CE,10,11,70448,BANKNIFTY,26009,68500.0,CE,101000000026009,,0,0.0
101126092970449,BANKNIFTY 29 Sep 26 68500 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP68500PE,10,11,70449,BANKNIFTY,26009,68500.0,PE,101000000026009,,0,0.0
101126092970450,BANKNIFTY 29 Sep 26 68600 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP68600CE,10,11,70450,BANKNIFTY,26009,68600.0,CE,101000000026009,,0,0.0
101126092970457,BANKNIFTY 29 Sep 26 68600 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP68600PE,10,11,70457,BANKNIFTY,26009,68600.0,PE,101000000026009,,0,0.0
101126092970458,BANKNIFTY 29 Sep 26 68700 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP68700CE,10,11,70458,BANKNIFTY,26009,68700.0,CE,101000000026009,,0,0.0
101126092970459,BANKNIFTY 29 Sep 26 68700 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP68700PE,10,11,70459,BANKNIFTY,26009,68700.0,PE,101000000026009,,0,0.0
101126092970460,BANKNIFTY 29 Sep 26 68800 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP68800CE,10,11,70460,BANKNIFTY,26009,68800.0,CE,101000000026009,,0,0.0
101126092970461,BANKNIFTY 29 Sep 26 68800 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP68800PE,10,11,70461,BANKNIFTY,26009,68800.0,PE,101000000026009,,0,0.0
101126092970462,BANKNIFTY 29 Sep 26 68900 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP68900CE,10,11,70462,BANKNIFTY,26009,68900.0,CE,101000000026009,,0,0.0
101126092970465,BANKNIFTY 29 Sep 26 68900 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP68900PE,10,11,70465,BANKNIFTY,26009,68900.0,PE,101000000026009,,0,0.0
101126092970472,BANKNIFTY 29 Sep 26 69100 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP69100CE,10,11,70472,BANKNIFTY,26009,69100.0,CE,101000000026009,,0,0.0
101126092970473,BANKNIFTY 29 Sep 26 69100 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP69100PE,10,11,70473,BANKNIFTY,26009,69100.0,PE,101000000026009,,0,0.0
101126092970474,BANKNIFTY 29 Sep 26 69200 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP69200CE,10,11,70474,BANKNIFTY,26009,69200.0,CE,101000000026009,,0,0.0
101126092970485,BANKNIFTY 29 Sep 26 69200 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP69200PE,10,11,70485,BANKNIFTY,26009,69200.0,PE,101000000026009,,0,0.0
101126092970486,BANKNIFTY 29 Sep 26 69300 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP69300CE,10,11,70486,BANKNIFTY,26009,69300.0,CE,101000000026009,,0,0.0
101126092970487,BANKNIFTY 29 Sep 26 69300 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP69300PE,10,11,70487,BANKNIFTY,26009,69300.0,PE,101000000026009,,0,0.0
101126092970488,BANKNIFTY 29 Sep 26 69400 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP69400CE,10,11,70488,BANKNIFTY,26009,69400.0,CE,101000000026009,,0,0.0
101126092970489,BANKNIFTY 29 Sep 26 69400 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP69400PE,10,11,70489,BANKNIFTY,26009,69400.0,PE,101000000026009,,0,0.0
101126092970490,BANKNIFTY 29 Sep 26 69500 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP69500CE,10,11,70490,BANKNIFTY,26009,69500.0,CE,101000000026009,,0,0.0
101126092970494,BANKNIFTY 29 Sep 26 69500 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP69500PE,10,11,70494,BANKNIFTY,26009,69500.0,PE,101000000026009,,0,0.0
101126092970495,BANKNIFTY 29 Sep 26 69600 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP69600CE,10,11,70495,BANKNIFTY,26009,69600.0,CE,101000000026009,,0,0.0
101126092970496,BANKNIFTY 29 Sep 26 69600 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP69600PE,10,11,70496,BANKNIFTY,26009,69600.0,PE,101000000026009,,0,0.0
101126092970497,BANKNIFTY 29 Sep 26 69700 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP69700CE,10,11,70497,BANKNIFTY,26009,69700.0,CE,101000000026009,,0,0.0
101126092970498,BANKNIFTY 29 Sep 26 69700 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP69700PE,10,11,70498,BANKNIFTY,26009,69700.0,PE,101000000026009,,0,0.0
101126092970499,BANKNIFTY 29 Sep 26 69800 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP69800CE,10,11,70499,BANKNIFTY,26009,69800.0,CE,101000000026009,,0,0.0
101126092970501,BANKNIFTY 29 Sep 26 69800 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP69800PE,10,11,70501,BANKNIFTY,26009,69800.0,PE,101000000026009,,0,0.0
101126092970502,BANKNIFTY 29 Sep 26 69900 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP69900CE,10,11,70502,BANKNIFTY,26009,69900.0,CE,101000000026009,,0,0.0
101126092970508,BANKNIFTY 29 Sep 26 69900 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP69900PE,10,11,70508,BANKNIFTY,26009,69900.0,PE,101000000026009,,0,0.0
101126092970509,BANKNIFTY 29 Sep 26 70000 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP70000CE,10,11,70509,BANKNIFTY,26009,70000.0,CE,101000000026009,,0,0.0
101126092970510,BANKNIFTY 29 Sep 26 70000 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP70000PE,10,11,70510,BANKNIFTY,26009,70000.0,PE,101000000026009,,0,0.0
101126092970511,BANKNIFTY 29 Sep 26 70100 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP70100CE,10,11,70511,BANKNIFTY,26009,70100.0,CE,101000000026009,,0,0.0
101126092970512,BANKNIFTY 29 Sep 26 70100 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP70100PE,10,11,70512,BANKNIFTY,26009,70100.0,PE,101000000026009,,0,0.0
101126092970513,BANKNIFTY 29 Sep 26 70200 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP70200CE,10,11,70513,BANKNIFTY,26009,70200.0,CE,101000000026009,,0,0.0
101126092970514,BANKNIFTY 29 Sep 26 70200 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP70200PE,10,11,70514,BANKNIFTY,26009,70200.0,PE,101000000026009,,0,0.0
101126092970515,BANKNIFTY 29 Sep 26 70300 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP70300CE,10,11,70515,BANKNIFTY,26009,70300.0,CE,101000000026009,,0,0.0
101126092970516,BANKNIFTY 29 Sep 26 70300 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP70300PE,10,11,70516,BANKNIFTY,26009,70300.0,PE,101000000026009,,0,0.0
101126092970517,BANKNIFTY 29 Sep 26 70400 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP70400CE,10,11,70517,BANKNIFTY,26009,70400.0,CE,101000000026009,,0,0.0
101126092970518,BANKNIFTY 29 Sep 26 70400 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP70400PE,10,11,70518,BANKNIFTY,26009,70400.0,PE,101000000026009,,0,0.0
101126092970519,BANKNIFTY 29 Sep 26 70600 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP70600CE,10,11,70519,BANKNIFTY,26009,70600.0,CE,101000000026009,,0,0.0
101126092970520,BANKNIFTY 29 Sep 26 70600 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP70600PE,10,11,70520,BANKNIFTY,26009,70600.0,PE,101000000026009,,0,0.0
101126092970521,BANKNIFTY 29 Sep 26 70700 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP70700CE,10,11,70521,BANKNIFTY,26009,70700.0,CE,101000000026009,,0,0.0
101126092970522,BANKNIFTY 29 Sep 26 70700 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP70700PE,10,11,70522,BANKNIFTY,26009,70700.0,PE,101000000026009,,0,0.0
101126092970523,BANKNIFTY 29 Sep 26 70800 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP70800CE,10,11,70523,BANKNIFTY,26009,70800.0,CE,101000000026009,,0,0.0
101126092970524,BANKNIFTY 29 Sep 26 70800 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP70800PE,10,11,70524,BANKNIFTY,26009,70800.0,PE,101000000026009,,0,0.0
101126092970525,BANKNIFTY 29 Sep 26 70900 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP70900CE,10,11,70525,BANKNIFTY,26009,70900.0,CE,101000000026009,,0,0.0
101126092970526,BANKNIFTY 29 Sep 26 70900 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP70900PE,10,11,70526,BANKNIFTY,26009,70900.0,PE,101000000026009,,0,0.0
101126092970527,BANKNIFTY 29 Sep 26 71000 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP71000CE,10,11,70527,BANKNIFTY,26009,71000.0,CE,101000000026009,,0,0.0
101126092970528,BANKNIFTY 29 Sep 26 71000 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP71000PE,10,11,70528,BANKNIFTY,26009,71000.0,PE,101000000026009,,0,0.0
101126092970529,BANKNIFTY 29 Sep 26 71100 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP71100CE,10,11,70529,BANKNIFTY,26009,71100.0,CE,101000000026009,,0,0.0
101126092970530,BANKNIFTY 29 Sep 26 71100 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP71100PE,10,11,70530,BANKNIFTY,26009,71100.0,PE,101000000026009,,0,0.0
101126092970531,BANKNIFTY 29 Sep 26 71200 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP71200CE,10,11,70531,BANKNIFTY,26009,71200.0,CE,101000000026009,,0,0.0
101126092970532,BANKNIFTY 29 Sep 26 71200 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP71200PE,10,11,70532,BANKNIFTY,26009,71200.0,PE,101000000026009,,0,0.0
101126092970533,BANKNIFTY 29 Sep 26 71300 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP71300CE,10,11,70533,BANKNIFTY,26009,71300.0,CE,101000000026009,,0,0.0
101126092970534,BANKNIFTY 29 Sep 26 71300 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BANKNIFTY26SEP71300PE,10,11,70534,BANKNIFTY,26009,71300.0,PE,101000000026009,,0,0.0
